0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
0.02044775,0.0,0.6665468,0.0,0.8986333,0.37948886,0.0,0.6513554,0.0,0.0,0.7738996,1.4384558,0.46272564,1.2007289,0.52198774,0.0,0.0,0.0,1.3518302,0.50520915,0.0,1.4773806,0.5024442,0.0,1.7384468,0.0,0.0,0.2814504,0.015964018,0.49727458,1.3275954,2.6409283,0.0,0.0,0.84698474,0.5672012,0.93026847,0.0,0.0,0.0,1.2815405,0.0,0.29464582,2.203444,0.4430541,1.4251145,0.044121396,0.0,0.88529813,1.7224101,0.4880793,2.1170254,1.2780635,2.32898,1.7488945,0.027220812,1.6752598,1.6135558,0.0,0.0,0.0,2.4070115,1.7616074,0.0,0.0,0.0,0.0,0.0,2.0470693,0.96769714,2.078164,1.2719873,1.0290045,0.0,1.2350466,0.85162014,1.1731256,0.0,0.06558142,0.29572377,0.0,0.031602677,0.0,0.05163833,0.0,1.5387403,0.6484323,1.045573,0.0,0.0,2.577974,0.0,0.00310074,0.89022887,1.255303,0.62135667,0.0,0.0,0.73040503,0.7980954,0.6918596,0.6039479,0.0,2.3634646,0.0,1.2133362,0.0,0.0,1.9535758,1.7037628,0.64135706,1.4433031,0.0,0.0,0.29323125,1.0730785,0.31288224,0.0,0.31412762,0.99818385,2.1652408,0.7894956,1.4273638,0.43727356,2.5277605,0.0,0.5324807,0.0,0
1.3164335,0.0,1.0750453,0.42066634,1.2197901,0.64963233,0.33800113,1.4271699,0.9681749,0.0,0.92494893,1.3544152,0.0,1.0767822,1.2015212,0.0,0.0,0.0,2.0667927,0.3180238,0.0,2.6087081,2.057281,0.34975418,2.0827324,0.0,0.0,0.0,0.5950966,1.136368,2.1373246,2.623505,0.0,0.41344145,1.1013709,0.7724713,0.33273295,0.0,0.0,0.0,1.837679,0.0,0.88164234,1.75471,0.12245761,0.7269276,1.0628588,0.0,0.95627123,2.3067648,0.0,1.8198587,1.3074019,1.2260543,1.1293781,1.1493975,1.5967832,0.5257082,0.0,0.0,0.0,1.2125704,1.899613,0.0,0.0,0.0,0.0,0.94347155,2.2893002,1.2884077,1.0269921,2.317287,0.26120338,0.0,1.1555378,0.86869836,0.57094526,0.7377482,0.0,1.0043706,0.0,0.39916885,0.0,0.0,0.0,1.2245357,1.4557867,0.9795269,0.0,0.0,3.046251,0.0,0.18003444,0.5565061,1.7755141,0.0,0.0,0.0,1.416141,0.20765707,0.47428995,0.16002849,0.0,1.7219015,0.0,1.8002789,0.0,0.0,0.42276537,1.4626459,1.0740951,1.1601537,0.0,0.0,0.446059,1.5715768,0.0,0.0,0.5601715,1.1669699,1.9323648,1.282722,0.4343566,0.18942663,1.6432728,0.0,0.23380879,0.0,1
0.0,0.0,0.0,2.2886362,0.0,0.12960811,1.77895,0.18031295,2.6258152,0.0,1.3798213,0.0,0.0,1.9869552,0.5694595,0.0,0.5938251,0.0,0.0,0.0,1.7980431,0.0,0.2111225,0.11628487,0.7202224,0.0,0.8169457,0.0,0.0,0.0,0.4211165,0.77642643,0.0,0.0,0.6293495,0.0,1.5896752,0.0,0.0,0.0,1.7113533,0.0,0.06650379,2.1617973,0.0,1.1570531,0.0,0.0,0.0,2.3789907,0.0,0.095765874,1.8239615,3.8325472,2.7373624,0.06973625,0.0,2.996174,0.0,0.0,0.0,3.2555778,1.8426068,0.0,0.0,0.0,0.0,0.0,3.726772,0.0,0.87469363,0.1783299,0.0,0.0,1.8629415,0.0,1.1426018,0.0,1.0757042,0.0,0.0,0.0,0.0,0.35636258,0.6385057,1.0762337,0.0,1.0315437,0.0,0.0,1.3539436,0.0,0.0,1.8927431,0.26796448,0.0,1.3771971,1.1926771,0.0,2.3612332,0.0,2.1921039,0.0,3.2282023,0.0,0.7042138,0.0,0.0,0.0,1.6587343,1.514809,2.0217407,0.0,0.0,0.49357292,2.4117,0.009697923,0.0,0.0937655,0.21969484,3.4308531,0.0,0.82256025,1.7202669,0.93255615,0.0,0.0,0.0,0
0.47069624,0.0,0.0,2.6241252,0.77118284,0.0,2.0678346,0.842457,2.0298693,0.0,1.1468942,0.015736694,0.0,1.4284496,0.57305276,0.0,0.08944973,0.0,0.48423785,0.0,1.720133,0.68704975,0.8790727,0.41629848,1.0572097,0.0,0.50629324,0.0,0.0,0.0,1.1612538,1.0578119,0.0,0.042000715,0.89835525,0.0,1.2857425,0.0,0.0,0.0,1.8249301,0.0,0.1682218,2.24467,0.0,1.1616551,0.6080975,0.0,0.0,2.2937021,0.0,0.9286036,2.482211,3.0768065,1.8258963,0.94997555,0.7383922,2.646934,0.0,0.0,0.0,2.1410818,1.9614174,0.0,0.0,0.0,0.0,0.0,3.1062725,0.61290175,0.62039065,0.71473455,0.0,0.0,1.5771501,0.40719044,0.8611828,0.20222516,0.0,0.0,0.0,0.08709101,0.0,0.22735116,0.0,0.76329434,0.6272124,1.109093,0.0,0.0,1.5698768,0.0,0.0,1.1951892,1.1585689,0.0,0.42822278,0.9358651,0.25868544,1.4731549,0.40541342,1.1975393,0.0,2.894317,0.0,0.5939366,0.0,0.0,0.0,2.1298606,1.7863078,1.5006578,0.0,0.0,0.7417915,2.306356,0.09743904,0.0,0.5982026,0.0,2.8500202,0.3314615,0.66634035,1.2592486,0.99437803,0.0,0.0,0.0,0
0.0,0.0,0.0,2.2282453,0.6456528,0.0,2.088192,0.8381915,1.9905891,0.0,0.6706158,0.0,0.0,1.9759433,0.71062416,0.209303,0.89122975,0.0,0.43783027,0.0,0.9477769,0.471329,0.8823138,0.28588817,0.8969972,0.0,0.8327297,0.0,0.0,0.0,1.1079745,0.0,0.2905053,0.058740187,0.3362701,0.0,0.8896606,0.0,0.0,0.0,1.8674974,0.0,0.3301297,1.9671265,0.0,0.66481143,0.0,0.0,0.0,2.2802916,0.0,0.37563175,2.0275178,3.1978455,2.3986077,1.2069147,0.6780357,2.6389513,0.0,0.0,0.0,2.2906282,1.6136123,0.0,0.0,0.0,0.0,0.0,3.1408713,0.0,0.8193233,0.843947,0.0,0.0,1.4347401,0.023506932,1.3399606,0.0,0.45966017,0.0,0.0,0.0,0.0,0.14203188,0.16810438,0.25549644,0.0,1.1703498,0.0,0.0,0.999965,0.0,0.0,2.0958803,0.46035588,0.0,0.9984436,1.5338913,0.24138747,2.8261204,0.1663532,1.7580644,0.0,3.2907217,0.0,0.7514196,0.0,0.0,0.0,2.1407335,1.6060152,1.3510019,0.0,0.0,1.480309,2.3123608,0.274511,0.0,0.0,0.23872302,2.986849,0.0,0.7205669,2.3447943,1.7036052,0.0,0.0,0.0,0
2.139961,0.0,1.9567269,0.38512927,2.0015385,0.3116804,0.78783894,1.4239898,0.22217128,0.0,0.42623657,2.1409912,0.5354366,0.11241026,1.5817035,0.0,0.0,0.0,1.7648768,0.43579033,0.0,3.1368792,1.6983153,0.8102956,2.832334,0.0,0.0,0.0,0.0,1.7315891,2.1855245,3.005996,0.0,1.7354136,2.0686693,1.6738044,0.23004219,0.0,0.0,0.0,0.9906122,0.0,1.0041054,1.1197263,0.2661099,0.7726407,1.6568699,0.0,1.2893456,1.9332283,0.0,1.5916103,0.048909206,0.9183605,1.031593,2.0104446,1.9786444,0.23898801,0.0,0.0,0.0,0.14751603,0.99561125,0.0,0.0,0.0,0.10709498,1.3578116,2.4017594,1.9392166,0.4152054,2.4757338,0.11655835,0.0,1.1076095,1.096313,0.4602414,0.46111083,0.0,1.0231047,0.0,0.0,0.0,0.0,0.20999354,0.7871559,2.281046,0.56994563,0.0,0.0,2.0408747,0.0,0.80027884,0.60362667,2.2700207,0.0,0.0,0.0,2.4224806,0.0,0.4573768,0.1558893,0.0,0.43114284,0.0,2.4834204,0.0,0.0,0.0,1.5392712,0.20798695,0.67697495,0.0,0.0,1.6378365,1.3364797,0.9791752,0.0,0.0,0.74850535,1.2807771,1.4451548,0.5423118,0.17453186,2.36461,0.0,0.114545576,0.0,1
1.5877359,0.0,2.0968049,0.322462,2.0974562,0.026909338,0.72681034,1.4796319,1.0405191,0.0,0.92893356,0.8936369,1.127703,0.693704,1.2472488,0.0,0.0,0.0,1.8830495,0.016016586,0.0,2.7096994,2.1313815,0.3081556,2.5036974,0.0,0.0,0.0,0.0,1.0278562,2.2194,2.7494166,0.0,0.9975295,1.2315084,0.9424695,0.8415609,0.0,0.0,0.0,1.1716566,0.0,1.3228058,1.030753,0.5908038,0.73944706,1.353091,0.0,1.3946862,2.2134886,0.0,1.0439063,0.77046525,0.7799804,0.7639524,1.7327522,1.9357681,0.7028314,0.0,0.0,0.0,0.0,1.9668355,0.0,0.0,0.0,0.0,0.9015156,1.8005561,1.8465474,0.99254996,1.9535677,0.0,0.0,0.6879049,1.8732812,0.53052044,1.3716114,0.0,1.4416813,0.0,0.54358613,0.0,0.0,0.0,1.4726205,1.4326814,0.91250795,0.0,0.0,3.0287127,0.0,0.7883595,0.5644603,2.3006618,0.0,0.0,0.0,1.641368,0.0,1.19043,0.0,0.0,1.1106787,0.0,2.4143453,0.0,0.0,0.5379884,1.7156681,1.10643,0.85803765,0.0,0.0,0.0,1.5343149,0.6102527,0.0,0.7100591,0.6116575,0.6742,1.6040602,0.1614771,0.49164212,2.026313,0.0,0.0,0.0,1
2.5711389,0.0,2.5359206,0.9225687,2.0716918,0.0,0.6734802,1.7106335,0.5801725,0.0,0.0,0.9861964,0.7049879,1.1499059,1.6978078,0.0,0.0,0.0,2.2843974,0.4412527,0.0,2.6818693,1.8530664,0.86585736,1.9019676,0.0,0.0,0.0,0.0,1.5314608,1.7679461,2.268472,0.0,1.0534704,1.065782,1.8500326,0.0,0.0,0.0,0.0,0.81497896,0.0,1.3574017,0.8367264,0.34518024,0.31789574,1.6442218,0.0,1.4956074,2.0921125,0.35863763,1.1423978,0.5112989,0.56850666,0.91194516,2.0709033,2.7750332,0.60534436,0.0,0.0,0.0,0.45323646,0.80427635,0.0,0.0,0.0,0.0,1.2343732,2.5150192,1.4790995,0.37782842,2.8922439,0.09430424,0.0,0.63862324,1.7126725,0.428313,1.097024,0.0,0.87758213,0.0,0.0,0.0,0.0,0.0,0.92590225,1.1670043,0.8667633,0.0,0.0,2.4776893,0.0,0.1763076,0.59388953,2.5539615,0.0,0.0,0.0,1.4502698,0.0,0.7647481,0.20037687,0.0,0.65474284,0.0,2.4682205,0.0,0.0,0.64234656,1.5430468,0.3013142,0.706752,0.0,0.0,0.7839051,0.76328874,0.993131,0.0,0.0,1.2924366,0.24151304,1.6967885,0.9641489,0.25869635,2.3936102,0.0,0.0,0.0,1
2.6428483,0.0,2.2076013,0.55343163,1.8806466,0.64005053,0.88239926,1.3715966,0.602276,0.0,0.75223804,1.1929977,0.9478632,0.609712,1.6781685,0.0,0.06376434,0.0,1.862073,0.21468891,0.0,2.5016236,2.3106697,0.51156867,1.5899692,0.0,0.0,0.0,0.0,1.4894373,2.0696359,2.6312702,0.0,0.58053577,1.0639482,1.6031955,0.29772335,0.0,0.0,0.0,1.1471151,0.0,0.8186534,0.6564703,0.34359953,0.7502138,1.484097,0.0,0.8462883,1.7949512,0.0,0.9365439,0.8333818,0.66052496,0.9410602,1.8717642,2.6543353,0.7523744,0.0,0.0,0.0,0.98891735,0.6501441,0.0,0.0,0.0,0.0,0.8284878,2.1466544,0.8166069,0.48829526,1.9932507,0.0,0.0,0.32813147,1.7714278,1.0400059,1.1251667,0.0,0.84038776,0.0,0.3109241,0.0,0.0,0.0,1.483581,1.4277501,0.6294518,0.0,0.0,3.5983448,0.0,0.52388656,0.78951806,2.6416376,0.0,0.0,0.0,1.1778142,0.0,0.9136843,0.5234854,0.0,1.2398363,0.0,2.1382656,0.0,0.0,0.7176533,1.7116926,0.51761866,0.8653393,0.0,0.0,0.0,1.1403167,0.49413896,0.0,0.0,1.4347291,0.8483259,1.8392085,1.1116862,0.40316904,2.0257413,0.0,0.0,0.0,1
2.259931,0.0,2.3202996,0.0,2.386268,0.4606398,0.6778229,1.7914035,0.0,0.0,0.11947779,2.121085,1.1698899,0.0,1.2779746,0.0,0.0,0.0,2.0124056,1.3143035,0.0,3.059985,2.2572458,1.0519967,2.5349746,0.0,0.0,0.0,0.42663777,2.0953658,2.471936,3.2937145,0.0,1.8033721,1.9104793,2.2961552,0.0,0.0,0.0,0.0,0.64336735,0.0,1.4618031,1.0047046,0.5495946,0.39671615,2.026512,0.0,1.4418459,2.0854146,0.32605147,2.362452,0.14145245,0.26712,0.2903056,2.508548,2.6096728,0.0,0.0,0.0,0.0,0.06661205,0.91158634,0.0,0.0,0.0,0.0,1.9923403,1.9311304,2.1978457,0.0,2.6672914,0.0,0.0,0.73590577,1.3485489,0.4436864,1.1195604,0.0,1.3143702,0.0,0.0,0.0,0.0,0.0,0.49811843,1.976675,0.5350889,0.0,0.0,2.3157194,0.0,1.1619216,0.29769188,2.0887914,0.0,0.0,0.0,2.4172473,0.0,0.42123196,0.0,0.0,0.5615577,0.0,2.78854,0.0,0.0,0.101294406,1.1002606,0.0,0.46741563,0.0,0.0,1.2490355,0.88461393,1.0402408,0.0,0.0,1.4433247,0.77022845,1.9267575,0.3811203,0.028498875,2.6667318,0.0,0.028228348,0.0,1
