0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
1.119425,0.0,0.0,0.28551447,0.009564618,0.052885607,0.0,0.0,0.0,1.6211852,0.9602924,0.90614927,0.0,0.0,1.1035413,1.6383817,0.0,0.0,0.0,0.0,0.0,0.0,0.35608357,0.0,0.2704177,0.0,1.1247956,0.0,0.0,0.4415377,1.4494555,0.24534845,1.228232,2.2574158,1.6360947,0.0,0.0,0.7028397,0.0,2.5612493,0.0,0.38836196,0.63430625,1.3264278,0.0,0.0,0.0,0.0,0.8227957,0.0,0.0,0.0,0.0,1.147852,1.1101117,1.2523601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351518,0.056917537,0.0,0.74244356,1.4822783,0.37411562,0.0,0.0,0.5527009,0.80487156,0.0,0.0,0.0,0.0,0.0,0.0,1.9860584,1.3478289,1.5307444,0.0,0.0,0.0,0.0,0.0,0.58067393,0.0,0.020951891,0.0,0.0,0.0,0.0,0.6166267,0.0,0.0,0.0,0.0,0.0,0.37836838,1.2132266,0.12796015,0.0,0.0,2.06943,0.0,0.14881863,2.296587,0.0,0.6053147,0.0,0.0,0.0,0.0,0.9189142,0.0,0.040635943,0.0,2.3037524,0.0056377877,0.0,3.3224142,1.6444616,0.59178424,0.31755203,0.0,1.1319574,1
0.0,0.0,0.0,0.5299099,1.0407119,0.0,0.0,0.0,0.0,0.67973614,0.7289753,1.4169875,0.42634574,0.5038003,0.106261805,0.4905594,0.0,0.0,0.0,0.0,0.31872758,0.48249394,0.87636864,0.0,1.693501,0.0,0.020555006,0.0,0.0,0.16029951,0.49969262,0.8673401,1.1443675,0.89533746,1.4533702,0.0,1.5776519,0.4082791,0.0,2.0992258,0.0,0.48860118,0.5582997,0.24576299,0.0,0.0,0.0,0.0,2.7409198,0.0,0.0,0.0,0.0,0.16120255,0.053948846,1.5174222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40324965,1.756246,0.50575626,0.0,0.0,1.5405449,0.47149897,0.0,0.0,0.0,0.0,0.0,0.06689623,1.4625851,1.1446183,1.7537223,0.0,0.0,0.0,0.0,0.0,0.8220856,0.0,0.47255817,0.0,0.06428721,0.6669763,0.0,0.06356345,0.0,0.0,0.0,0.0,0.0,0.9140255,2.175612,0.5724411,0.0,0.0,1.1823392,0.0,0.19947453,2.9387121,0.0,0.14470208,0.0,0.0,0.0,0.0,0.9240907,0.0,0.0,0.0,0.0,0.5629742,0.0,2.1518335,1.6388597,0.0,0.040644918,0.0,0.19725412,0
0.4955028,0.0,0.0,0.62738013,1.239279,0.6744477,0.44457516,0.0,0.0,0.85007364,1.0693213,2.0989833,0.0,0.77940196,1.1685069,0.19053403,0.0,0.0,0.0,0.0,1.6605978,0.64731365,0.0,0.0,1.8786578,0.15628508,0.023583638,0.0,0.0,0.0,0.15531325,0.756291,0.3295674,2.192007,0.98849946,0.0,0.0,0.1721578,0.0,1.7052997,0.0,0.010752892,1.0506536,0.0,0.0,0.0,0.0,0.0,2.3223846,0.0,0.0,0.0,0.0,1.076256,1.2779353,0.30858395,0.0,0.0,0.0,0.0,0.0,0.63840383,0.0,0.8190119,0.0,0.0,1.6297423,0.0,0.43537816,0.0,0.0,1.2803633,0.7908942,0.0,0.0,0.0,0.0,0.0,0.0,0.9482355,0.0,0.5979684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43508384,0.0,0.07785241,0.0,0.0,0.0,0.0,0.0,0.6886583,1.0229332,1.1042224,0.0,0.0,0.0,0.0,0.6926263,3.8977418,0.0,0.26187074,0.0,0.0,0.0,0.0,1.6611483,0.0,0.09361412,0.0,0.38776797,0.12383773,0.0,2.0339422,0.09395697,0.0,0.32433927,0.0,0.83928406,0
0.0,0.0,0.0,0.16540484,1.6967607,0.19778539,0.020619458,0.0,0.0,0.3484019,0.14251377,1.8527699,0.8433188,0.0638416,1.0214252,1.8357782,0.0,0.0,0.0,0.0,1.7004323,0.0,0.07284461,0.0,1.5713704,0.14541948,0.0,0.0,0.0,0.0,0.97842044,1.2558796,0.34167537,0.48486865,0.0,0.0,1.315043,0.390714,0.0,0.6659892,0.0,0.0,0.37732756,0.880647,0.0,0.0,0.0,0.0,2.661992,0.0,0.0,0.0,0.0,0.5060166,0.0,0.7963809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20493731,0.9349889,0.0,1.312363,0.359031,0.73610836,0.0,0.0,1.598978,0.33514917,0.0,0.0,0.0,0.0,0.0,0.0,0.6047866,0.5680619,0.9156251,0.0,0.0,0.0,0.0,0.0,0.5688298,0.0,0.0,0.0,0.42074224,1.0529842,0.0,0.06522147,0.0,0.0,0.0,0.0,0.0,1.4582636,0.96550554,1.3727986,0.0,0.0,0.46346223,0.0,0.73902696,4.458442,0.0,0.0,0.0,0.0,0.0,0.0,0.7311723,0.0,0.0,0.0,0.0,0.9908664,0.0,1.2402596,2.0147152,0.0,0.3275052,0.0,0.0,0
1.3555484,0.0,0.0,0.6175375,1.022767,0.11569692,0.0,0.0,0.0,1.8646913,0.6762003,1.9377948,0.0,0.0,1.7774713,1.5090276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61533266,0.0,0.7293308,0.0,0.0,0.0,1.0643512,0.44413567,0.4511977,1.7096633,0.72649896,0.0,1.3720012,0.42724937,0.0,1.4143728,0.0,0.4626521,0.9435116,0.4707439,0.0,0.0,0.0,0.0,0.77268624,0.23943824,0.0,0.0,0.0,0.35228693,0.011634762,1.0677085,0.0,0.0,0.0,0.0,0.2135122,0.0,0.0,0.30984583,0.9217133,0.0,0.5182861,1.0973364,2.1618593,0.0,0.0,2.0063071,0.32846457,0.0,0.0,0.0,0.0,0.0,0.0,0.87139094,0.61355203,0.24261534,0.0,0.0,0.0,0.0,0.0,1.1105454,0.0,0.08501341,0.0,0.09454378,0.38371035,0.0,1.4050097,0.0,0.0,0.0,0.0,0.0,0.7322653,1.526571,0.20240548,0.0,0.0,0.87396216,0.0,0.0,2.2347062,0.0,0.0,0.0,0.0,0.0,0.0,1.6101068,0.0,0.0,0.0,1.2292976,0.4738826,0.0,2.932238,1.3890207,0.28503683,0.45707157,0.0,0.0,0
1.2791027,0.0,0.0,0.0,1.0312046,0.0,1.2500297,0.0,0.0,1.0998425,1.0109606,0.7162771,0.36748803,1.7743767,1.322069,1.5622371,0.0,0.0,0.0,0.0,1.0747716,0.0,0.8959326,0.0,1.0081837,0.0,0.7120379,0.0,0.3586006,0.7314847,0.47928494,0.013291166,0.872837,1.3659781,2.0109067,0.0,0.0,0.6400055,0.0,2.02174,0.0,0.09149722,0.0,0.041873466,0.0,0.0,0.0,0.0,1.7305142,0.0,0.0,0.0,0.0,2.1102896,1.202177,0.0,0.28172502,0.0,0.0,0.0,0.0,0.0,0.0,0.05357095,0.2653755,0.0,2.101417,0.48527968,0.0,0.0,0.0,0.59202987,0.57888275,0.0,0.0,0.0,0.0,0.26207295,0.0,1.1454239,1.6119981,1.148909,0.0,0.0,0.0,0.0,0.0,0.15530999,0.0,0.0,0.0,0.0,0.36907342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47873253,0.25017396,0.5269878,0.0,0.0,0.07234259,0.0,0.0,2.955708,0.0,0.0,0.0,0.0,0.0,0.0,1.3683639,0.0,0.0,0.0,1.5609094,0.0,0.0,2.346507,0.43614584,0.66034585,0.1493955,0.0,0.0,1
0.29503384,0.0,0.0,0.18909945,1.883322,0.0,0.0,0.0,0.0,0.22407755,1.0610592,1.8119994,0.0,0.0,1.6214947,0.97200567,0.0,0.0,0.0,0.0,1.4128616,0.76836765,0.0,0.0,1.3806422,0.2580299,0.33548564,0.0,0.0,0.65529543,0.18157881,1.1338906,0.0,0.8429971,1.3929642,0.0,1.5985097,0.5588934,0.0,0.93753225,0.0,0.21656719,1.1624825,0.0,0.0,0.0,0.0,0.0,2.113968,0.0,0.0,0.0,0.0,0.10313951,0.0,2.0165377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937248,0.0,0.0,0.9383053,0.0,1.5262643,0.15323074,0.0,1.4056296,0.09987314,0.0,0.0,0.0,0.0,0.0,0.0,0.04702839,1.0415908,0.6075465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83202875,0.0,0.41216493,0.0,0.002242971,0.0,0.0,0.0,1.845873,1.1519856,1.6008546,0.0,0.0,0.32093084,0.0,0.51514804,4.9659963,0.0,0.0,0.0,0.0,0.0,0.0,0.5058865,0.0,0.0,0.0,0.0,0.38525513,0.0,1.9655523,0.80163836,0.0,0.066856645,0.0,0.0,0
0.6857111,0.0,0.0,0.46500495,0.81964093,0.0,0.78050023,0.0,0.0,1.576069,1.501882,0.8910593,0.027945938,2.082134,1.3846477,2.1929367,0.0,0.0,0.0,0.0,1.0743556,0.0,0.09330884,0.0,0.83559924,0.0,0.6330471,0.0,0.20463057,0.6901305,0.3730451,0.0,0.46793067,0.5367897,1.799826,0.0,0.66627955,0.81108874,0.0,0.69769603,0.0,0.0,0.664295,0.115711845,0.0,0.0,0.0,0.0,1.1334963,0.0,0.0,0.0,0.0,1.6030686,0.37576747,0.0,0.14653388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34102416,0.0,1.5013212,0.8241423,0.0,0.21459626,0.0,1.9594663,0.39790538,0.0,0.0,0.0,0.0,0.0,0.0,0.6423707,1.5243685,1.7009653,0.0,0.0,0.0,0.0,0.0,0.43917117,0.0,0.0,0.17000069,0.68851286,0.663024,0.0,0.0,0.0,0.14524733,0.0,0.0,0.0,0.0,0.08067872,0.9981773,0.0,0.0,0.0,0.0,0.17864291,3.0232987,0.0,0.0,0.0,0.0,0.0,0.0,1.6611078,0.0,0.0,0.0,1.1480656,0.46930316,0.0,1.788337,0.21316288,0.0,0.6994923,0.0,0.0,0
0.0,0.0,0.0,1.6495173,1.6415854,0.18579073,0.14344597,0.0,0.0,0.36971503,0.0,2.7286172,0.36354187,0.0,0.88060474,1.2510092,0.0,0.0,0.0,0.649222,1.2424756,0.88914347,0.0,0.0,2.0802884,0.6919516,0.0,0.0,0.22418445,0.86819667,0.5096478,1.8309637,0.0,0.3219241,0.54050034,0.0,1.6003643,0.16462544,0.0,0.55627495,0.0,0.4251416,1.2098379,0.34570783,0.0,0.0,0.0,0.0,1.0689343,0.0,0.0,0.0,0.0,0.768015,0.26488727,1.7549081,0.1901896,0.0,0.0,0.0,0.0,0.5472255,0.0,0.572164,0.0,0.0,0.0,0.6231528,1.6801867,0.1834416,0.0,1.4992929,0.9584634,0.19751337,0.0,0.0,0.0,0.0,0.0,1.1382042,1.359708,0.2398412,0.0,0.0,0.0,0.0,0.0,0.7786846,0.0,0.6095768,0.0,0.0,0.84342754,0.0,0.0,0.0,0.30950838,0.0,0.0,0.0,1.9747518,1.9427016,2.1232593,0.0,0.0,0.9900701,0.0,1.5604292,5.167409,0.0,0.0,0.0,0.0,0.0,0.0,0.5637789,0.0,0.0,0.0,0.0,1.5516678,0.0,2.0945282,1.8759547,0.0,0.0,0.0,0.0,0
0.5486863,0.0,0.0,0.0,0.64502406,0.0,0.0,0.0,0.0,0.6809519,1.6727217,1.2115752,0.0,0.6744996,1.0127825,0.7841138,0.0,0.0,0.0,0.0,0.35043573,0.30584675,0.5730648,0.0,0.13210063,0.30543053,0.093591735,0.0,0.05867173,0.0,0.78520954,0.50109774,0.782916,1.1577358,1.0651728,0.0,1.1904664,0.74482936,0.0,1.388126,0.0,0.0,0.71360886,0.28394344,0.0,0.0,0.0,0.0,1.042636,0.0,0.0,0.0,0.0,0.60309696,0.0634604,0.3037114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88540304,0.0,0.89849406,1.5620661,0.0,0.0,0.0,1.3083836,0.60180163,0.0,0.0,0.0,0.0,0.0,0.0,1.827593,0.64155513,0.907454,0.0,0.0,0.0,0.0,0.0,0.77345264,0.0,0.0,0.0,0.7104995,0.113095835,0.0,0.6565293,0.0,0.0,0.0,0.0,0.0,0.0,0.77468747,0.68717146,0.0,0.0,0.4868422,0.0,0.8055294,3.4943027,0.0,0.15068036,0.0,0.0,0.0,0.0,1.4742984,0.0,0.0,0.0,0.4373391,0.0,0.0,2.896274,0.63062465,0.0061948253,0.36608157,0.0,1.0528536,0
